,Households,NPISHs,Central government,Local government,Total,Gross fixed capital formation,Valuables,Change in inventories,Total,Non-resident households,"Rest of
UK
exports",Rest of world exports,Total,Total final use, Total use for industry output
Agriculture,675.3773722769257,0.5985803261593797,0.1443421298219578,2.136924129979114,678.2572188628861,58.10084342632673,0,6.502819040986223,64.60366246731294,37.10106960199582,372.4675940415994,102.3460704891468,511.9147341327421,1254.775615462941,1989.720135605801
Forestry planting,6.8596102453558,0.6387320935824579,0,0.3493232173466251,7.847665556284882,5.038118633265689,0.0003740841600274889,13.8348501884128,18.87334290583851,6.6647314489378,2.989129621194595,1.294780813141075,10.94864188327347,37.66965034539686,106.6649221291359
Forestry harvesting,14.53917867817633,0.2925369182395735,0.0930094919609178,0.6915642123235747,15.6162893007004,0.5911889955466699,0,0.4824490419446723,1.073638037491342,0.1644399478926156,42.88234924509755,6.285680487563045,49.33246968055321,66.02239701874495,191.7847830331418
Fishing,10.80881227422159,0.02150148702024702,0,0.5025261870223645,11.3328399482642,0.128815343295663,0,-6.944510981152214,-6.815695637856551,2.744514033382622,29.56592743925981,67.00815869916443,99.31860017180686,103.8357444822145,196.965154759864
Aquaculture,12.56361339306687,0.03213297327493155,0,0.751002036386476,13.34674840272828,0.602473532610979,0,1.234236949895511,1.83671048250649,2.803845598209175,92.33281043239128,73.21039050997257,168.347046540573,183.5305054258078,283.7583054244425
Coal & lignite,11.76757055542754,0,0,0,11.76757055542754,0.535894006674985,0,-8.884182652256301,-8.348288645581317,0.3929987525147741,127.7289292150592,1.317073223150665,129.4390011907246,132.8582831005708,195.0988411027879
"Oil & gas extraction, metal ores & other",8.182307328725386,0.001257095276357824,0,0,8.183564424001744,0.8747072233670277,0,-31.06039941073126,-30.18569218736423,0.6183238964155832,31.3555291306618,11.49213504264964,43.46598806972703,21.46386030636454,265.8777344197793
Mining Support,32.26386067765912,0.01293299157127449,0,0,32.2767936692304,14.03444998608194,0,-1.323330584048662,12.71111940203328,3.804656309263518,1301.485382847708,187.5358588192414,1492.825897976212,1537.813811047476,1690.640418454637
Meat processing,298.1679859831042,0.005651095550676013,0,0,298.1736370786548,0.6664589187481496,0,2.900669927727447,3.567128846475597,9.261245446040759,463.5124193103165,59.7119858475365,532.4856506038938,834.2264165290242,986.0371758004466
Fish & fruit processing,199.2656608173328,0.00380294034875534,0,0,199.2694637576816,1.04602067344858,0,5.098099548685843,6.144120222134423,4.707415380465168,437.7357321159336,211.2768811999824,653.7200286963812,859.1336126761972,998.4606479311398
"Dairy products, oils & fats processing",322.3439429413934,0.001169680272953368,0,0,322.3451126216663,0.8756980872310534,0,14.14574631633808,15.02144440356913,8.204144643530004,193.5442459230428,23.32563425736582,225.0740248239386,562.4405818491741,742.279933663229
Grain milling & starch,21.66344730696243,0.000366414424306334,0,0,21.66381372138673,0.2115786962717826,0,-3.024327025879089,-2.812748329607306,0.4105023892821698,36.50029833628432,7.046358140856539,43.95715886642303,62.80822425820246,101.9358896626167
Bakery & farinaceous,287.6749552794775,0.001975422873864216,0,0,287.6769307023513,0.7566092503277295,0,6.036863383619147,6.793472633946876,8.127590255304273,295.9985688830454,50.11490209881421,354.2410612371639,648.7114645734621,767.0957835453612
Other food,100.2789111665828,5.876427660235361e-05,0.02051359028094121,0,100.2994835211404,1.153128576252722,0,1.121743262706592,2.274871838959314,2.591240935451905,123.4478850446616,42.44727549936623,168.4864014794798,271.0607568395795,341.6085502835916
Animal feeds,29.57285174329783,7.611942519231438e-05,0,0,29.57292786272302,0.8918821444748452,0,6.101577963955791,6.993460108430637,0.312622099911673,87.20312437626963,19.44693839546218,106.9626848716435,143.5290728427971,206.2052566425077
Spirits & wines,180.6881743557566,0.002580439693434548,0,0,180.69075479545,7.161300965029102,0,4.745680493518893,11.906981458548,16.08546373369959,414.2741116101278,1354.213809781601,1784.573385125428,1977.171121379426,2149.55542666017
Beer & malt,84.46577372644529,0.001358214994558027,0,0,84.46713194143985,0.70951193603654,0,2.147285774169058,2.856797710205598,7.225168920802004,46.49806963034908,75.54402374162616,129.2672622927772,216.5911919444227,279.6548314369484
Soft Drinks,115.6543125515676,0.000249070192569364,0,0,115.6545616217601,0.3494783496051413,0,-2.899559817204205,-2.550081467599064,7.175808131905551,152.6979393609237,9.510832118956573,169.3845796117859,282.4890597659469,309.7575216434058
Tobacco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Textiles,147.9550616365633,0.0007342349154890037,0,0,147.9557958714788,8.177926387753233,-0.04157057384073407,-10.12538101172412,-1.989025197811618,4.621310338651363,180.6191548196586,171.509012056895,356.7494772152049,502.7162478888721,609.7635608313204
Wearing apparel,168.185617107745,0.001103783910859901,0,0,168.1867208916559,0.7452236415697892,0.04505107458960753,2.107625115493337,2.897899831652734,15.99126374460891,120.9818684372665,92.21556216258901,229.1886943444644,400.273315067773,417.0231557759516
Leather goods,30.57397121255467,0,0,0,30.57397121255467,0.3485454904697128,0.0004175173118920663,-2.567229714862414,-2.218266707080809,5.285688288417401,14.80318455824514,38.96534891632073,59.05422176298326,87.40992626845713,92.00866591939244
Wood and wood products,35.01258217904851,0.00484928256470436,0,0,35.01743146161321,6.100144227993198,-0.2950329004534088,-7.85148090121634,-2.046369573676551,3.247407589794498,279.1326558166515,107.6365884308374,390.0166518372835,422.9877137252201,765.5196917123365
Paper & paper products,67.17196594741624,0.001410360663285795,0,0,67.17337630807953,4.261879458758604,-0.02023449404550242,-25.83893599248442,-21.59729102777132,3.214065662746563,329.7269308239211,199.3040899396232,532.2450864262909,577.8211717065991,1033.948075650019
Printing and recording,74.01311341410653,0.001983094220337485,0.5096843011155238,0,74.52478080944239,3.606908464806467,0.145273240069375,-39.7476154660236,-35.99543376114775,1.700825463961695,176.6278789686051,36.17770374034011,214.5064081729069,253.0357552212016,651.0667023041735
"Coke, petroleum & petrochemicals",445.8000298835084,0.006867778285750806,2.37979250647914,0,448.1866901682733,17.22279018834491,0.002135218969352832,-1.256369278676675,15.96855612863758,8.017284762806314,503.2491071441059,1388.848882888967,1900.11527479588,2364.270521092791,3276.912591784992
"Paints, varnishes and inks etc",1.348727455241335,7.120783233148303e-05,0,0,1.348798663073667,0.9207075464171612,0,0.6047486219652675,1.525456168382429,0.0648680075338926,15.37594153332163,15.69944873997645,31.14025828083198,34.01451311228807,45.84096260017426
Cleaning & toilet preparations,29.53734977369788,0.0001274530127196049,0,0,29.5374772267106,7.702250487137226,0.001974175740399128,0.3609691626786921,8.065193825556317,1.359159895774688,43.15999487887654,35.72091586701957,80.2400706416708,117.8427416939377,134.092245563557
Other chemicals,15.52777908471801,0.0007796752954836393,0.2195535507641776,0,15.74811231077767,1.468617916190941,0.002809291575286643,1.23055019329074,2.701977401056967,0.9387370937656042,32.79861701868114,124.3753903117677,158.1127444242144,176.562834136049,210.7003855480914
"Inorganic chemicals, dyestuffs & agrochemicals",10.25538202086668,0.0003820819635064202,0.09676966604173931,0,10.35253376887192,8.655810097996893,0,-8.94447920915526,-0.2886691111583666,0.204074105773384,33.95946319581878,91.91600146777225,126.0795387693644,136.143403427078,215.170621679328
Pharmaceuticals,121.6339125510593,0.008671709130655575,191.999887213844,0,313.6424714740339,7.82545809980977,0.008443851472334058,13.19151788926296,21.02541984054506,2.346763907652201,84.32815840818945,85.95170953610275,172.6266318519444,507.2945231665234,712.2177911579872
Rubber & Plastic,75.65271380738096,0.004137514012115756,0,0,75.65685132139308,21.40037501046739,-0.31751755238694,-10.35640656941652,10.72645088866393,10.54458777930807,321.0316144562414,311.6565796299882,643.2327818655376,729.6160840755947,1057.405546273379
Cement lime & plaster,8.141936746593036,0.001101982612024274,0,0,8.14303872920506,1.610729685716927,0,21.05293453494564,22.66366422066257,0.5908323764152531,54.39586916011201,33.6595635639825,88.64626510050977,119.4529680503774,426.2006388021996
