,Households,NPISHs,Central government,Local government,Total,Gross fixed capital formation,Valuables,Change in inventories,Total,Non-resident households,"Rest of
UK
exports",Rest of world exports,Total,Total final use, Total use for industry output
"Dairy products, oils & fats processing",269.1399236928009,0.001033231878430959,0,0,269.1409569246793,0.5808207346693876,0,-0.1049418086360723,0.4758789260333152,7.353756886599467,223.4796196795193,7.360974201420011,238.1943507675388,507.8111866182514,595.0982800238926
Grain milling & starch,16.42461905151576,0.0001349677322024106,0,0,16.42475401924796,0.09028222242309844,0,0.03041313732905699,0.1206953597521554,0.5042595547357388,25.03356071736319,6.276371853338441,31.81419212543737,48.35964150443748,80.15852658131807
Bakery & farinaceous,324.6408915184436,0.00360665680482219,0,0,324.6444981752484,1.355830867567183,0,0.0318097119735326,1.387640579540716,10.07404451293108,364.8776334698892,65.65772455981333,440.6094025426336,766.6415412974228,900.8235777427087
Other food,100.1015546469534,0.0001126585382755085,0.1949861558547062,0,100.2966534613464,1.660168103648454,0,0.3528219949371513,2.012990098585605,2.781882998696345,177.733993618559,48.11229500404951,228.6281716213049,330.9378151812369,403.427860136459
Animal feeds,44.0500550866476,0.0001055275946082064,0,0,44.05016061424221,0.5326492548114521,0,0.7027452893309084,1.23539454414236,0.3817171947448935,38.43703883410201,12.61421314682958,51.43296917567649,96.71852433406106,180.6330759109483
Spirits & wines,204.4611461559354,0.003885428182619549,0,0,204.465031584118,13.18865140859908,0,0.8296083778190174,14.0182597864181,20.24813454076082,500.8794688211031,1947.913628589841,2469.041231951705,2687.524523322241,2913.757524180594
Beer & malt,35.12440263612704,0.0009503420365012127,0,0,35.12535297816354,1.111024538239206,0,0.1354220610450292,1.246446599284235,3.400150757740339,47.04438926381491,106.2072555657027,156.6517955872579,193.0235951647057,224.093686389265
Soft Drinks,136.3072970041923,0.0009722824815730098,0,0,136.3082692866738,0.6674943372647334,0,0.02493112524325023,0.6924254625079836,9.795652527781533,140.5932567210616,6.050052692809794,156.4389619416529,293.4396566908347,328.5442857545425
Tobacco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Textiles,151.6658013399056,0.00156501115755533,0,0,151.6673663510631,11.32799928588701,0.02398666451911556,0.5577936008027611,11.90977955120889,4.886038821394384,158.2608376795125,185.069128945343,348.2160054462498,511.7931513485218,604.6458308758507
Wearing apparel,147.6025606937123,0.001622162120717913,0,0,147.604182855833,1.014395380317895,0.04184159405003828,2.388282309981224,3.444519284349158,16.15590539620312,78.75637228573378,72.84149143826546,167.7537691202024,318.8024712603845,334.3872064939424
Leather goods,11.25970377321187,2.019770380587722e-09,0,0,11.25970377523164,0.3404961337486265,0.0002967093808864451,0.04632754209662387,0.3871203852261368,2.024679671545485,10.84505893306008,38.87095570463735,51.74069430924292,63.38751846970069,65.11096854819272
Wood and wood products,38.24406445485769,0.004661833574920273,0,0,38.24872628843261,6.259800384620204,0.06970189985596423,5.74429197884336,12.07379426331953,4.09780715775887,352.1757528460988,74.77432785834363,431.0478878622013,481.3704084139534,921.6392412712167
Paper & paper products,81.07012413795142,0.00350999271326457,0,0,81.07363413066469,4.77236604897148,-0.004452773778982524,0.8325683234232186,5.600481598615716,3.873393835964229,335.763575366121,226.8600384259974,566.4970076280825,653.171123357363,1048.45511057034
Printing and recording,68.65850734864931,0.00390712455222256,0.04207877526685221,0,68.70449324846838,3.592098211936175,0.1488130288511454,11.74839885819664,15.48931009898396,1.748973698310764,157.4786545079272,34.34990561644712,193.5775338226851,277.7713371701374,626.5318859590419
"Coke, petroleum & petrochemicals",892.2217434329816,0.007690575457577255,4.731652835916901,0,896.9610868443561,21.69561006230511,0.0004795252843040868,17.59441261499704,39.29050220258646,14.62531805663854,863.9709413554393,1659.366745932319,2537.963005344397,3474.214594391339,5305.335567672345
"Paints, varnishes and inks etc",3.108851044956212,8.546432027391105e-05,0,0,3.108936509276486,0.8115114969510419,0,0.3475632812951229,1.159074778246165,0.154911752599467,18.2063457000457,17.9441752026345,36.30543265527967,40.57344394280232,70.29454125815973
Cleaning & toilet preparations,42.12362338301204,0.0001833549432845791,0,0,42.12380673795532,8.21801191968437,0.001958729814697091,0.1539120962335132,8.37388274573258,1.927288140847926,34.07744751611283,31.87459268166657,67.87932833862732,118.3770178223152,135.5555804769055
Other chemicals,14.17701384017118,0.001913066244424043,0.5300534642953926,0,14.708980370711,1.463178697421472,0.002231468132662661,0.2456175585096004,1.711027724063735,0.9333007319824659,41.50566731975918,98.2688071398514,140.707775191593,157.1277832863678,187.9679137315661
"Inorganic chemicals, dyestuffs & agrochemicals",14.77096127431925,0.0005724157737610267,0.1565843466997455,0,14.92811803679275,9.843530695223775,0,1.40096181075077,11.24449250597455,0.2741290800690538,24.70083359208037,114.0334788860647,139.0084415582141,165.1810521009814,268.6832004505949
Pharmaceuticals,170.5695116930634,0.005579274898159773,277.9199339957742,0,448.4950249637358,24.22549765204559,0.02031603244912892,1.828209042185996,26.07402272668072,3.140317224336612,41.7589211192747,36.13892581104484,81.03816415465616,555.6072118450727,798.2757578549371
Rubber & Plastic,109.3765614292643,0.01313868164058018,0,0,109.3897001109049,27.4340340478491,-0.1060137392981106,4.194394972468369,31.52241528101936,16.83749392664748,309.4956819113713,334.2370173014871,660.5701931395058,801.48230853143,1255.427278797524
Cement lime & plaster,9.47800123079838,0.006576635613522152,0,0,9.484577866411902,1.779205725802945,0,-2.641121977128503,-0.8619162513255583,0.723141505238997,67.03828789557303,31.5316630875776,99.29309248838963,107.915754103476,486.5136644347167
"Glass, clay & stone etc",46.44016170097439,0.00247681608227725,0,0,46.44263851705667,7.82965257989814,0.001198447508598918,-27.59714802458022,-19.76629699717348,1.663601127589587,76.65201828709563,86.22185208929001,164.5374715039752,191.2138130238584,382.9620170532928
Iron & Steel,4.279134101722015,0.001046792843585398,0,0,4.2801808945656,0.7444309823441745,0,3.47185396957819,4.216284951922365,0.5476536576924277,48.56874415391575,28.43312271228779,77.54952052389596,86.04598637038393,184.3082522869097
Other metals & casting,2.955865104586429,0.001361117833162953,0,0,2.957226222419592,1.790964914529598,0.0006291794375438227,2.166326143580673,3.957920237547815,0.2955004761957549,75.13553157901588,58.71227232243847,134.1433043776501,141.0584508376175,230.2227613510523
Fabricated metal,151.0928684044662,0.01382422819443743,0,0,151.1066926326607,160.7197068235188,-0.4488945767269952,24.45504204731466,184.7258542941065,4.6213447776981,454.2769268347465,478.9712760142484,937.869547626693,1273.70209455346,2281.204059934584
"Computers, electronics & opticals",356.5950973804963,0.01828329513651319,0,0,356.6133806756328,326.8569403447414,-5.899320138605819,6.08413816785628,327.0417583739919,11.58151791183561,747.5962294033602,1558.196627469959,2317.374374785155,3001.029513834779,4058.457233339303
Electrical equipment,90.62515948607563,0.00806975215582642,0,0,90.63322923823146,66.58046239956809,-11.4692502442907,-0.8628461703317772,54.24836598494561,3.05319167933782,152.0308969914332,248.2838621590022,403.3679508297732,548.2495460529502,710.949262888256
Machinery & equipment,101.7423739725077,0.02418728407975742,0,0,101.7665612565874,361.6132353284978,-0.4668632213129405,4.635007195754239,365.7813793029391,6.440524838435534,441.5430245528182,724.2335296500409,1172.217079041295,1639.765019600821,2169.6986502886
Motor Vehicles,104.4754238943819,0.001808369966624185,0,0,104.4772322643486,29.60469047025024,0.005068475120498878,0.3087662763639492,29.91852522173469,1.013053504994154,133.5964634457025,99.2305117784335,233.8400287291302,368.2357862152135,401.9567550948379
Other transport equipment,82.33529781678057,0.008560998838282237,0,0,82.34385881561884,149.6591815250753,-0.009304913038649013,-1.642065107237957,148.0078115047987,1.547754201125607,666.7601323165144,713.7714520488457,1382.079338566486,1612.431008886903,1816.781379930156
Furniture,137.702418560807,0.002090188381813469,0,0,137.7045087491888,51.54559854028868,0.7794252027239087,0.4660683205329193,52.79109206354551,2.179861975760068,45.68556800599777,15.43640787296573,63.30183785472357,253.7974386674579,283.8982033469861
Other manufacturing,185.7841426385855,0.01380789665847649,1.311314237831094,0,187.109264773075,16.30255805665464,1.399278925668195,1.116795898947406,18.81863288127024,8.69063650525482,148.6906339147007,134.381398836796,291.7626692567515,497.6905669110968,616.4979562804313
Repair & maintenance,29.20115559353009,0.01806606941203457,0.1800188979875715,0,29.39924056092969,124.10870428992,-0.2307677912239059,4.154846652062213,128.0327831507583,0.8233515323788412,295.7339888103148,127.4511105255159,424.0084508682095,581.4404745798976,1258.050722148445
Electricity,1268.931837614763,0.01017035242285501,0,0,1268.942007967185,28.32646987194526,0,0.1322727081354337,28.4587425800807,32.65209989391392,1088.847815100974,10.18192281718016,1131.681837812068,2429.082588359334,5526.815002441132
Gas etc,521.5842835926233,0.002070015266891642,0,0,521.5863536078901,7.309302357453838,0,0.01412300953778497,7.323425366991623,11.7091232054901,404.5517738851001,8.391811669772284,424.6527087603625,953.5624877352442,2017.222460046982
Water and sewerage,602.350297866752,0.006838294310622652,0,0,602.3571361610626,21.40934467843164,0,-0.5139408751199276,20.89540380331171,5.548421870557665,12.06231605517777,2.821211598278829,20.43194952401427,643.6844894883886,1184.249726121597
"Waste, remediation & management",22.19199852004589,0.01899778619499805,0,641.3227937369163,663.5337900431572,18.99380830452903,0,0.3361996912071278,19.33000799573616,6.799393616909049,195.2897149969737,167.3139594329868,369.4030680468695,1052.266866085763,1580.966032372854
Construction,287.7788382616035,0.2013301423740496,0,0,287.9801684039776,8458.002013220002,0,36.13200987919865,8494.134023099201,40.63195233826536,1762.21183486673,246.0974601912171,2048.941247396212,10831.05543889939,16830.2244201773
Wholesale & Retail - vehicles,1250.069062122433,0.0390834641310162,0,0,1250.108145586564,162.4096716518619,0,0.02252587100733479,162.4321975228693,28.52769229021582,98.82489922485459,9.803591819206291,137.1561833342767,1549.69652644371,2177.141359409306
Wholesale - excl vehicles,746.1309423150096,0.2818173311196018,0.03797506801453506,0.263351369094456,746.7140860832383,297.3215339312112,0,0.2261379492171919,297.5476718804284,41.67682926279009,1466.795983533682,1345.294318319309,2853.767131115781,3898.028889079448,6457.912466726636
Retail - excl vehicles,5744.975665614701,2.277003565026362,0,20.50691336665889,5767.759582546386,17.63330482740317,2.309330706730989,0.1183269725372736,20.06096250667143,326.8426864810959,385.2026536132499,364.1985756760211,1076.243915770367,6864.064460823424,8293.553155705415
Rail transport,409.120891331154,0.001319005446972222,0,0,409.122210336601,0.4403672833748658,0,0.003931947409669938,0.4442992307845358,34.04251655032382,70.90116973233603,1.633295377726433,106.5769816603863,516.1434912277718,728.2268214216609
Other land transport,622.0575126388717,0.02090133078017789,0,0,622.0784139696518,2.175961520042205,0,0.01076185679261539,2.186723376834821,74.5460926646285,513.9113471288481,155.5677026664947,744.0251424599712,1368.290279806458,2752.122104028372
Water transport,102.8911108312758,0.002437476560673565,0,0,102.8935483078364,0.7958007200925381,0,0.004428408048201078,0.8002291281407392,19.59600456388472,26.75713269480979,121.413886103883,167.7670233625775,271.4608007985547,369.6227226834245
Air transport,331.363048746006,0.01769818546929171,0,0,331.3807469314753,2.201045853909017,0,0.02138900785783284,2.22243486176685,30.51613056003375,268.0358356843954,66.79904439622662,365.3510106406557,698.9541924338979,1024.370987526056
Support services for transport,103.0002170132322,0.0434323662591064,364.4449337592098,0,467.4885831387011,10.20871474693539,0,0.0570045512162794,10.26571929815167,13.50139493389227,685.2887662280062,344.2249703981987,1043.015131560097,1520.76943399695,2979.093255519305
Post & courier,47.63360880258016,0.02199400584872524,0,0,47.65560280842888,2.18475373644393,0,0.01960208735479405,2.204355823798724,20.53357873569544,142.1943660944195,77.78874320391463,240.5166880340295,290.3766466662572,915.2523357158597
Accommodation,472.18918036227,0.03302945967134223,0,0,472.2222098219413,1.101457916533795,0,0.0079968987603614,1.109454815294157,1110.591145592527,3.819456020780876,1.626684863401775,1116.037286476709,1589.368951113945,1741.289087996234
Food & beverage services,3274.526460648208,0.0785666325582719,0,0,3274.605027280766,0.5897868893066165,0,0.002728777048745094,0.5925156663553616,480.7006216056901,9.451524484810536,2.864244443769054,493.0163905342697,3768.213933481391,4200.532192660329
Publishing services,193.6707687697987,0.00781905542479627,12.48274140775353,0,206.161329232977,83.73559537671238,0,0.1394548762167987,83.87505025292919,9.53675300137541,175.1271522382527,55.90176762249536,240.5656728621234,530.6020523480296,657.6437866809032
Film video & TV etc; broadcasting,91.60163152739251,0.2488174709505506,130.3317066869607,2.31266104735914,224.4948167326629,9.836259108620673,0.2598465406060285,0.00939364306865632,10.10549929229536,21.18880485104533,73.17094002493359,25.66907527161707,120.028820147596,354.6291361725543,400.1352811003599
Telecommunications,910.7548384343488,0.04809017788778706,0,0,910.8029286122367,22.68472765913254,0,0.1460730455075749,22.83080070464012,48.63881131569708,271.8742357296616,149.1109630194164,469.624010064775,1403.257739381652,2512.630425541117
Computer services,115.6639648648968,1.173440389879241,0.4177035267464368,2.733329910566398,119.9884386920889,446.1457578228332,0,3.914214858632044,450.0599726814652,5.840238665206339,485.428629064936,370.0230516113746,861.291919341517,1431.340330715071,2172.16391832482
Information services,1.788602034637911,0.1875297355661464,0.06326719063727454,0.4901145156258618,2.529513476467194,3.604234990196159,0,0.06698418571654105,3.6712191759127,0.1571668370253601,46.36074189447318,14.28585259226277,60.80376132376131,67.0044939761412,161.2172455212255
Financial services,1081.794357977335,0.2228603121595098,0,0,1082.017218289494,22.52519194351079,0,0.2095080155074528,22.73469995901825,1.780995391503662,2476.632786357772,742.2994622050255,3220.713243954301,4325.465162202814,5823.068042017577
Insurance & pensions,1467.653074246867,0.9991167114153098,0,0,1468.652190958283,21.24713690334746,0,0.2051409963612341,21.45227789970869,0.2666435753827582,2125.094619815329,1610.203893503462,3735.565156894173,5225.669625752165,7201.895505585484
Auxiliary financial services,284.9155656783255,0.04113904108726785,0,0,284.9567047194128,18.42349574826568,0,0.1745769345963849,18.59807268286206,1.028525650833393,658.6188407627287,319.1487567012561,978.7961231148182,1282.350900517093,2151.664919370152
Real estate - own,1935.508139444009,7.857636537920707,0,0,1943.365775981929,1.083024801405518,0,0.002498249705584012,1.085523051111102,0.05918913545660487,440.9230477142261,80.92938538935344,521.9116222390361,2466.362921272077,3846.686441292336
Imputed rent,10538.00000571479,0,0,0,10538.00000571479,0,0,0,0,0,0,0,0,10538.00000571479,10538.00000571479
Real estate - fee or contract,22.95230676987601,0.07705759359101483,0,0,23.02936436346702,304.0232631826683,0,0.0006077073349003998,304.0238708900032,0.118535668041253,72.3487861037379,15.94346145126896,88.41078322304811,415.4640184765183,470.2770946609611
Legal activities,42.36983249883011,1.772558984237718,0,0,44.14239148306783,180.8006792774669,0,0.5983418590113455,181.3990211364783,3.078262750364368,171.1346710660716,46.86139033236825,221.0743241488042,446.6157367683503,1302.185903472405
Accounting & tax services,5.77682800630089,0.009366934515479354,0,0,5.786194940816369,4.839174639744755,0,0.03523764275652455,4.87441228250128,0.7268782088434335,116.8724380075301,92.12632518348605,209.7256413998595,220.3862486231772,916.7103361775332
Head office & consulting services,16.24135786451813,1.353975733165238,0.4486499462020003,3.47557476242373,21.5195583063091,23.64222896074231,0,0.1556682262019183,23.79789718694423,1.78422715684161,303.3700740679351,180.0072021019378,485.1615033267146,530.4789588199679,1382.221828391853
Architectural services etc,86.26397826560283,0.2841430507016585,0.02268655746218928,0.2766056068134438,86.84741348058012,642.5055615376519,0,0.1686341034514812,642.6741956411034,5.749569583960345,1012.599778276567,760.4955726895649,1778.844920550092,2508.366529671776,4002.552952347516
Research & development,61.67854175644384,4.109348954707846,9.538431496099973,6.512355885555222,81.83867809280689,180.0334787998861,0,0.2850841413314989,180.3185629412176,2.548604464084792,147.6847930834395,107.7593432911696,257.9927408386939,520.1499818727183,707.4843509346608
Advertising & market research,3.882378893905564,0.06151741373198804,0.01706955208623156,0.1322333925123721,4.093199252236156,1.529934168763086,0,0.01027298619290018,1.540207154955986,0.1959346893742088,115.1885665702112,22.08660535035573,137.4711066099412,143.1045130171333,297.4345088373209
Other professional services,32.38845728128984,0.2752888969579899,0.01998834829604551,0.1548445496725692,32.83857907621644,2.354194340736536,0,0.8495695078455737,3.20376384858211,0.7145774771855685,243.6623954448701,86.61678644685922,330.9937593689149,367.0361022937134,568.7434815715595
Veterinary services,74.7737888096077,36.46615559857006,0,0,111.2399444081778,0.4248207636197979,0,0.00188998220082263,0.4267107458206205,0.1009651348769944,0.9549705298828778,0.7862155430653974,1.84215120782527,113.5088063618236,128.7057872099561
Rental and leasing services,185.6393032292603,0.04182416873052929,0,0,185.6811273979908,4.968469356537275,0,0.03778526286380718,5.006254619401083,39.38115551038602,212.3392808421412,169.3589914548531,421.0794278073803,611.7668098247723,1109.304581735154
Employment services,20.84816661650549,0.7933692084686966,0.2598721917561927,2.013162463897643,23.91457048062803,5.354273964066387,0,0.03807715478405025,5.392351118850437,1.79812425282063,348.2290497067963,186.9585797691806,536.9857537287976,566.292675328276,1803.381222077806
Travel & related services,546.7371653645594,0.03063126641457811,0,0,546.767796630974,1.813650181327463,0,0.0157134797925109,1.829363661119974,28.55091173389209,530.7383715022263,2.491079588604163,561.7803628247226,1110.377523116817,1533.393589658473
Security & investigation,14.53538059947551,0.007447739885887207,0,0,14.5428283393614,1.252354177608304,0,1.411777480267099,2.664131657875403,0.4530183587404926,81.38714082820128,7.739314598294447,89.57947378523622,106.786433782473,385.465963533554
Building & landscape services,67.5546467604541,23.72830352799014,0,0,91.28295028844424,8.684437815073256,0,4.450214862307407,13.13465267738066,1.866370793821438,193.6212149333509,33.35617704691454,228.8437627740869,333.2613657399118,1205.471622925054
Business support services,24.47054116139799,0.5300229931931941,0.03548737820828109,0.2749115142649664,25.31096304706443,6.690629345772663,0,0.06691433600731837,6.757543681779982,1.915047004321214,397.975047205252,135.5929872641176,535.4830814736907,567.5515882025352,945.6344700923079
Public administration & defence,225.4975179824362,2.154232201115148e-06,7225.400430459874,3764.188156720954,11215.0861073175,209.8415751475354,0,0.31290024744101,210.1544753949764,0.01094983754370052,49.18393495946045,40.59710638668867,89.79199118369282,11515.03257389617,12433.66966419856
Education,458.1475677873172,1478.518559499423,504.29864818009,3906.144201439861,6347.108976906691,416.4503606696246,0,0.1981864490814463,416.6485471187061,166.4576392687866,370.3845790932669,416.4999476062379,953.3421659682914,7717.099689993688,8929.277504923357
Health,343.0924644214742,146.040651583088,9486.823581401253,0,9975.956697405816,17.81675344490853,0,0.05849126194301437,17.87524470685155,1.357794420948859,24.84302520484342,13.01013911832946,39.21095874412174,10033.04290085679,10109.40285449997
Residential care and social work,656.5968828892006,319.6555171005114,0,3089.58293144943,4065.835331439142,4.410024209176331,0,0.02466556117996587,4.434689770356298,4.813308423945358,12.6921802791163,6.611841452582404,24.11733015564407,4094.387351365143,4690.448280161395
Creative services,43.56129150533688,42.03743608387703,0.1430517905395667,29.94556194925351,115.687341329007,2.165180189854022,0,0.002920874900353196,2.168101064754375,22.78567922783492,54.01970435335721,56.13284122878818,132.9382248099803,250.7936672037417,266.3814582159234
Cultural services,131.6298332462966,17.04050594869109,0,164.5881216381936,313.2584608331813,1.436534307029222,18.53464714393447,0.01308076816849824,19.98426221913219,25.96938678179788,17.68890390674628,7.191879537835224,50.85017022637939,384.0928932786929,435.9128088760677
Gambling,508.7766400351125,0.01191809850235014,0.07345948622632048,0.04898907468958634,508.9110066945307,22.1432594643267,0,0.2038312861395727,22.34709075046628,9.056591752652789,131.5950797139575,29.80094686015175,170.4526183267621,701.710715771759,796.9003357369849
Sports & recreation,751.2177041987314,15.49030256512061,1.976220655276742,310.0501753003387,1078.734402719467,5.627261292413091,0.01194930499463334,0.04553812054161509,5.684748717949339,25.15961271977732,74.37887144980355,27.5916590222597,127.1301431918406,1211.549294629257,1353.054745161761
Membership organisations,324.6466759528771,186.551829806053,0.01935897031844065,0.1499689217280963,511.3678336509766,1.694937391903379,0,0.0248142215082175,1.719751613411597,0.6910386164134377,5.086548486771886,2.588746583571399,8.366333686756724,521.4539189511449,643.8093315064275
Repairs - personal and household,44.0601443618993,0.003042262766512001,0,0,44.06318662466581,3.022272515753212,0.002894600720290674,0.02816183195653733,3.05332894843004,1.960892443519896,52.65837593642359,18.82617892686105,73.44544730680454,120.5619628799004,232.522116480029
Other personal services,1096.540260602746,0.4222863921869934,0.02816109535911496,0.2181567013233972,1097.208864791615,8.46567373951728,0,1.011018470085086,9.476692209602366,10.10264717994094,50.53926246746579,17.84979727093951,78.49170691834624,1185.177263919564,1360.166886618084
Households as employers,110.4266283534481,0.0002214737680519663,0,0,110.4268498272161,0,0,0,0,2.055764091294581,0.8773920213365988,0.4538653224555676,3.387021435086747,113.8138712623029,114.0000000650668
