,Households,NPISHs,Central government,Local government,Total,Gross fixed capital formation,Valuables,Change in inventories,Total,Non-resident households,"Rest of
UK
exports",Rest of world exports,Total,Total final use, Total use for industry output
Wood and wood products,56.18811631630525,5.893270406339602,0,0,62.08138672264485,5.139719769239139,0.5381745297651723,20.50743106862306,26.18532536762737,4.934028932613258,582.1089858799257,97.21322012937338,684.2562349419123,772.5229470321846,1507.835567259634
Paper & paper products,88.69287743924976,0.02366630216636877,0,0,88.71654374141612,3.303138021750207,0.01277641800530002,0.6696583606413513,3.985572800396858,3.182167763899029,229.246233229091,226.4988682769965,458.9272692699865,551.6293858117995,942.8466155669247
Printing and recording,39.13096685404858,0.01106230562785293,0,0,39.14202915967643,2.451792678967938,0.161661323710657,0.517655749971718,3.131109752650313,0.7270241843232073,123.1882153619311,26.23801274009836,150.1532522863527,192.4263911986794,429.2982552834612
"Coke, petroleum & petrochemicals",123.9167697862577,0.03849168370566887,0.8214779362892976,0,124.7767394062527,6.97289151322874,0.0006312384911059398,0.7348643194699667,7.708387071189812,1.996784408837558,682.9576252673836,658.7788041032825,1343.733213779504,1476.218340256946,1694.760839649545
"Paints, varnishes and inks etc",3.09276037519879,0.009391347994591903,0,0,3.102151723193382,0.556407028838173,0,0.570821712754922,1.127228741593095,0.1183223039669087,12.73856764116131,13.33256877524687,26.18945872037509,30.41883918516157,62.05337620436684
Cleaning & toilet preparations,31.82744732404463,0.0100449176176576,0,0,31.83749224166229,1.389061902433687,0.003497583611511622,0.2922316490487278,1.684791135093926,1.22346745291737,59.7971847549318,62.18004912410161,123.2007013319508,156.722984708707,173.5141615940862
Other chemicals,24.72849162742828,0.0003740449802656825,0.2476501346893059,0,24.97651580709785,1.473366465926745,0.001510374124840688,1.375260657129344,2.850137497180929,2.178596487430687,90.67805356716703,153.8673785810181,246.7240286356158,274.5506819398946,398.7577079302177
"Inorganic chemicals, dyestuffs & agrochemicals",14.21118787247662,0.02059542501127049,0.1023379806826405,0,14.33412127817053,1.732870529795834,0,5.455980103389909,7.188850633185743,0.2057302695510679,32.4177468175255,119.9236952198383,152.5471723069149,174.0701442182712,280.1396146032261
Pharmaceuticals,138.6363130248549,0.5170453919371938,176.1225440841489,0,315.275902500941,25.04526959620193,0.05800955092459382,1.871338413659591,26.97461756078611,2.310106535426734,191.0896462104093,322.6653915359091,516.0651442817452,858.3156643434722,1059.883008436128
Rubber & Plastic,84.1018404712273,0.0942135455120169,0,0,84.19605401673932,17.72615162005851,0.3193710910889304,6.005318333497108,24.05084104464455,9.98432423153161,390.8433145121684,571.0610348462585,971.8886735899586,1080.135568651343,1389.16820323552
Cement lime & plaster,6.737406367721963,0.008358694070012676,0,0,6.745765061791976,1.259934870045363,0,22.86070351939016,24.12063838943553,0.3557104185717921,37.64817362290788,26.04204319609281,64.04592723757249,94.91233068879998,323.4371343297394
"Glass, clay & stone etc",64.42316214969992,0.009746133890415284,0,0,64.43290828359034,5.895152899952697,0.0007284394749678536,0.8732797707376978,6.769161110165363,1.569705792343733,51.02162523443008,60.78598185211595,113.3773128788898,184.5793822726455,399.0276512941853
Iron & Steel,10.97088798721582,0.009508398535711733,0,0,10.98039638575154,1.926314506335574,0,7.751047001276557,9.677361507612131,1.041788870042844,88.90482937517406,130.8937621369859,220.8403803822028,241.4981382755664,452.8359824722767
Other metals & casting,1.618273824508852,0.01190829171214943,0,0,1.630182116221001,1.141357441688369,0.0009679927101352774,-1.839396821867179,-0.6970713874686757,0.1208258092943128,42.94238214502116,57.10699800071358,100.170205955029,101.1033166837814,134.612825150739
Fabricated metal,170.0025086651978,0.1087074167476786,0,0,170.1112160819455,264.1082528124268,0.04621061303512865,47.76515081958486,311.9196142450468,4.310143165260017,531.4506005412001,516.8275605468122,1052.588304253272,1534.619134580264,2853.8345107601
"Computers, electronics & opticals",102.5593199662853,1.289216627545644,0,0,103.848536593831,116.658125544243,-0.7720756184489753,-2.808974230581478,113.0770756952126,4.64123392843823,548.4508095015201,1235.224272761185,1788.316316191143,2005.241928480187,2279.236516359456
Electrical equipment,113.9818734726139,0.08618918170256686,0,0,114.0680626543165,56.5025802714704,-5.959294625380318,-3.116339553696596,47.42694609239349,2.790764306296281,158.3262290185487,316.3570083859207,477.4740017107657,638.9690104574756,837.7646612901584
Machinery & equipment,98.89507773398263,0.3947642011463467,0,0,99.28984193512898,359.2123334958328,-0.2157360860735035,7.1266770505825,366.1232744603418,5.368966489124459,545.7349629168731,1168.743419817622,1719.84734922362,2185.260465619091,2697.549226595079
Motor Vehicles,164.5039157999668,0.03868404071606622,0,0,164.5425998406829,42.39429749811186,-0.01366050225954519,1.725202988103732,44.10583998395605,1.174789414164309,278.6421103126252,171.9358223446471,451.7527220714367,660.4011618960756,714.6614403737002
Other transport equipment,155.1937289228775,0.07100513730669505,0,0,155.2647340601841,435.6854168711339,0.03461024911940427,-62.92860835643829,372.791418763815,1.719955811685425,640.029116047798,774.3293120321946,1416.078383891678,1944.134536715677,2498.750843763736
Furniture,73.75182063127781,0.02690891298152066,0,0,73.77872954425933,35.98441675070377,7.512332357249493,1.973966631801559,45.47071573975482,1.159226345304526,89.13840976809388,30.01366501102786,120.3113011244263,239.5607464084404,258.56243316776
Other manufacturing,181.0968615210159,0.1654998828190093,0.4604449435708911,0,181.7228063474058,15.53216106413244,2.937585854719425,1.662268265260621,20.13201518411249,5.904503161669268,140.5296918410596,143.251257463419,289.6854524661479,491.5402739976661,569.4092603145482
Repair & maintenance,36.98421096484975,0.6612329732077911,0,0,37.64544393805754,171.7539852472607,-0.02877173913634473,24.16359814900455,195.8888116571289,1.083103223291853,638.07420521477,108.3783844654876,747.5356929035495,981.0699484987359,2351.399332790537
Electricity,1605.861074238595,0.1896941214081508,0,0,1606.050768360003,43.03050358843674,0,0.4227744351317532,43.45327802356849,37.96598149766142,2522.978261757303,21.46190098631394,2582.406144241278,4231.91019062485,9704.745135741296
Gas etc,526.222332622101,0.009648991084665614,0,0,526.2319816131857,7.662566236057254,0,0.1564944535543899,7.819060689611644,10.85041207736713,977.9970622588638,4.001395594541315,992.8488699307723,1526.89991223357,2774.648542822161
Water and sewerage,662.0007788227667,0.01363324942600299,0,0,662.0144120721927,23.16899484257627,0,-0.9937385761967784,22.17525626637949,5.994762377364488,44.63168883049322,7.271106949256802,57.89755815711452,742.0872264956868,1322.867233504006
"Waste, remediation & management",34.95497163744499,0.04194047750199249,0,800.0578618590342,835.0547739739812,10.23153645201698,0,0.3505481781186011,10.58208463013558,6.611778886695538,351.8231972420598,257.3090929919335,615.7440691206889,1461.380927724806,1980.437320035828
Construction,314.6519764373406,0.1910770543042941,0,0,314.8430534916449,8608.03033564403,0,23.42082992759958,8631.45116557163,34.21556119970128,1415.001035622662,349.4930969318027,1798.709693754166,10745.00391281744,17607.49969315586
Wholesale & Retail - vehicles,1567.88684953397,0.0661967831598693,0,0,1567.95304631713,197.1333428889943,0,0.0571870394826453,197.1905299284769,24.76561204622525,119.622742919379,16.79294030268564,161.1812952682898,1926.324871513897,2843.52362347401
Wholesale - excl vehicles,894.7271078266255,0.2666312473352591,0,0.09536878158181328,895.0891078555426,410.6302908977082,0,0.8620937693828821,411.4923846670911,37.78265700569298,2107.495250895194,1971.494618598622,4116.772526499509,5423.354019022143,8376.703104563649
Retail - excl vehicles,7151.500877743534,2.360019468073339,0,20.03942321170879,7173.900320423316,16.90402389562494,4.771318197986238,0.4544076757731565,22.12974976938433,313.1566398477246,537.0707820805147,498.3046786628496,1348.532100591089,8544.562170783789,10356.62660796042
Rail transport,621.8131703104705,0.00228866619091204,0,0,621.8154589766614,0.5486630603280532,0,0.0233861416753032,0.5720492020033564,23.85082463804449,124.4338245967157,4.455620018614618,152.7402692533748,775.1277774320396,995.0432345388864
Other land transport,634.6976334212235,0.01945394992505974,0,0,634.7170873711485,1.90114772605142,0,0.03648098596354472,1.937628712014965,56.03446731506742,510.2039371776293,229.011915958236,795.2503204509327,1431.905036534096,2850.910506834681
Water transport,151.7925104913929,0.002208746851368506,0,0,151.7947192382443,0.5774134173689848,0,0.004772444957833565,0.5821858623268183,17.05571469798337,114.8004106483518,185.5459979688682,317.4021233152034,469.7790284157745,537.223706573543
Air transport,476.2659287676853,0.01787230490093778,0,0,476.2838010725862,1.00707963436213,0,0.04647458450973736,1.053554218871868,25.98897348110568,387.9296374142519,62.83029538485852,476.7489062802161,954.0862615716742,1282.656119803342
Support services for transport,158.6068248695686,0.0499476641323039,497.560789225,0,656.2175617587009,21.61089524416868,0,0.2008926056465594,21.81178784981524,14.00045080208707,732.9263436612698,481.4611547771405,1228.387949240497,1906.417298849013,3530.220532722605
Post & courier,60.05534709227249,0.008533672308348601,0,0,60.06388076458084,1.713328670523899,0,0.03590223098584868,1.749230901509748,17.82126011508318,123.2390807502993,95.84561231740919,236.9059531827917,298.7190648488823,1147.660181705479
Accommodation,885.3827549681614,0.04697980703778103,0,0,885.4297347751992,1.313070071632905,0,0.02992509457011306,1.342995166203018,1130.836677642376,5.183836205348515,2.837281560962917,1138.857795408687,2025.630525350089,2317.988632195579
Food & beverage services,3870.123319120898,0.08849452145911993,0,0,3870.211813642357,1.531637891734047,0,0.03287399869269564,1.564511890426742,423.2632273205658,11.74668410817037,5.452784484969293,440.4626959137055,4312.239021446489,4768.855973911797
Publishing services,99.28164978660327,0.01476389227029731,9.39208702972159,0,108.6885007085952,104.688043358303,0,0.8057142360368368,105.4937575943399,4.733356018145169,119.6358137089054,56.40316562083151,180.7723353478821,394.9545936508171,463.7450517367483
Film video & TV etc; broadcasting,112.3147995428471,0.2424529404534393,185.6400662733151,1.765652653219446,299.9629714098351,19.03496710044853,0.4199424837658479,0.9331437884054169,20.3880533726198,19.52151392642448,153.6552447394533,41.228726974721,214.4054856405988,534.7565104230537,607.7653316605241
Telecommunications,978.5313833300742,0.1028750378517043,0,0,978.6342583679259,25.65422490269604,0,0.5349419784862026,26.18916688118224,41.3212330468354,339.1047188291531,228.9130318603872,609.3389837363758,1614.162408985484,2892.22743810664
Computer services,107.985076410591,2.325320026991839,0.270384663583109,2.080123205542879,112.6609043067088,390.3191188573076,0,12.94904504743629,403.2681639047439,5.321800128451254,1086.002945976257,660.2321935334896,1751.556939638198,2267.486007849651,2880.863147648934
Information services,3.087204574226824,0.5199827896135376,0.08202403157336828,0.6310272529029779,4.320238648316708,11.30266897401291,0,1.396585992729545,12.69925496674245,0.1998253825940216,94.49856406621211,51.35802023724667,146.0564096860528,163.075903301112,261.5918278026184
Financial services,1095.325645000196,0.4432130517441853,0,0,1095.76885805194,30.03447029872894,0,1.22605831137284,31.26052861010179,1.795460341779651,4123.53952068847,399.4972506353287,4524.832231665578,5651.86161832762,9148.129563961937
Insurance & pensions,2324.757194349101,1.460866964952198,0,0,2326.218061314054,17.28378487882208,0,0.8503266662706976,18.13411154509278,0.2512232065769138,2178.486375433461,2046.018842067806,4224.756440707843,6569.10861356699,8322.457696553085
Auxiliary financial services,339.458051513151,0.1069708455477009,0,0,339.5650223586987,18.74265844170972,0,0.6837114587320691,19.42636990044179,0.8336590135720797,881.6503668634778,973.0670119670955,1855.551037844145,2214.542430103286,3871.344423499832
Real estate - own,3132.701864350707,8.838785029048797,0,0,3141.540649379755,1.348676425138273,0,0.003539649068184623,1.352216074206458,0.03983099812050943,384.1237686554718,160.488782544975,544.6523821985672,3687.545247652529,5710.286897490114
Imputed rent,12302.00000587604,0,0,0,12302.00000587604,0,0,0,0,0,0,0,0,12302.00000587604,12302.00000587604
Real estate - fee or contract,39.06706987684846,0.09807058865867545,0,0,39.16514046550714,235.7424959892097,0,0.0006363341477090953,235.7431323233574,0.0958797215239327,118.795926919191,37.73502151666224,156.6268281573771,431.5351009462416,508.4957476894414
Legal activities,28.64002293150477,4.026324357506915,0,0,32.66634728901169,157.4744643708799,0,8.805027013160455,166.2794913840403,1.906098556632199,164.0548002785838,66.81733898205793,232.7782378172739,431.724076490326,1205.195051415029
Accounting & tax services,4.969668394800049,0.04476942452796159,0.006945521852246265,0.05343328644459833,5.074816627624855,3.31739459653169,0,0.0989124226544004,3.416307019186091,0.9970136900106239,216.6132153951133,146.2971632746914,363.9073923598154,372.3985160066263,1019.456186632314
Head office & consulting services,20.58685553726722,2.068776031827261,0.4733537756002696,3.641605111803271,26.77059045649802,18.30822435185252,0,0.501070388618255,18.80929474047078,1.395512399847244,688.5434681228502,345.5098171395525,1035.44879766225,1081.028682859219,1658.871783241504
Architectural services etc,129.2495134794891,2.626167799552526,0.03351191778123779,0.5456376780363976,132.4548308748593,449.8295476344597,0,3.314513653169472,453.1440612876292,8.44428146551962,2884.484622752685,2051.001175859603,4943.930080077808,5529.528972240297,6871.632021935866
Research & development,78.83078571390746,12.30195210045226,11.40249952468656,5.102462220487123,107.6376995595334,342.0209389542871,0,2.262943112396741,344.2838820666839,2.741586865995571,260.8356853869165,267.3360535825002,530.9133258354123,982.8349074616295,1191.974688150635
Advertising & market research,4.294387264037473,0.1170570764126608,0.3232881251082695,0.1235375565490563,4.85827002210746,2.422999192371507,0,0.04829737143592494,2.471296563807432,0.1614943801341209,106.7648154437433,44.63519629522454,151.561506119102,158.8910727050169,339.949557312695
Other professional services,22.14504744482428,0.1146462351776489,0.01079228268313944,0.08302718561208855,22.35351314829715,5.020560558503324,0,2.3235972998692,7.344157858372524,0.8500434454492524,295.7723839573925,162.0804175032242,458.702844906066,488.4005159127357,633.4998532213887
Veterinary services,139.7746748254474,50.68228061569013,0,0,190.4569554411375,0.9430284153452653,0,0.01051284578772292,0.9535412611329882,0.1136602762404315,2.123328327472797,1.805601543162944,4.042590146876172,195.4530868491467,222.2417364897329
Rental and leasing services,248.699169768289,0.09479988300865258,0,0,248.7939696512976,7.267924054377733,0,0.1131070157551556,7.381031070132889,38.98428687797006,363.8146776526978,313.7015704546462,716.5005349853141,972.6755357067447,1699.370617513425
Employment services,29.17176651925162,0.2527394223492772,0.05005753042625188,0.385102576721441,29.85966604874859,4.119925466474085,0,0.1542947308819342,4.274220197356018,1.779424675611725,586.978902491794,191.858271854886,780.6165990222917,814.7504852683962,2306.723018819462
Travel & related services,795.5519286690126,0.0360667986585575,0,0,795.5879954676711,2.863633036247324,0,0.0428978934837479,2.906530929731072,26.64367230549781,297.036086583723,9.670139733455411,333.3498986226762,1131.844425020078,1496.601337024103
Security & investigation,9.879376694269899,0.006220162181117301,0,0,9.885596856451016,0.8656386778728152,0,-2.016572264756801,-1.150933586883986,0.2179311352156652,50.51996854090509,12.18753095652791,62.92543063264867,71.66009390221569,294.8252237619841
Building & landscape services,100.9722640266391,35.91514253792815,0,0,136.8874065645672,10.44337368347164,0,0.1689216797165207,10.61229536318817,2.729449919708737,566.7415467877975,66.07862364600877,635.5496203535149,783.0493222812703,2026.986001714539
Business support services,44.91545953984421,0.2367899277447493,0.02503387156599569,0.1925905725529498,45.3698739117079,8.877354242535764,0,0.2411175104173371,9.118471752953102,2.391365646769344,537.8893503450039,222.5580420350147,762.8387580267879,817.327103691449,1436.422521529448
Public administration & defence,184.8288845759884,3.757814495585228,11245.13604263731,3030.199769682287,14463.92251139117,261.0921398775326,0,1.760759854675801,262.8528997322085,0.00887479559581767,105.6561307507016,102.3915549299493,208.0565604762468,14934.83197159963,16089.42120673
Education,861.018917004689,2013.968795463933,470.4563522999591,3619.314655815911,6964.758720584492,631.8613148248943,0,11.14473660218963,643.0060514270839,146.776199795324,645.8632623697273,931.4610768411429,1724.100539006194,9331.86531101777,10905.11929374094
Health,727.2312794487289,181.4464822722487,12537.9606098845,0,13446.63837160547,14.4006274354178,0,0.2959782034374245,14.69660563885522,1.60263314706733,84.32200650772629,32.62266210571426,118.5473017605079,13579.88227900484,13717.4893510143
Residential care and social work,1110.821811288341,650.1314597440735,0,3104.304840659148,4865.258111691563,5.511843775301219,0,0.134903395215896,5.646747170517115,6.98729138876661,15.79994112527809,8.981399076992792,31.76863159103749,4902.673490453117,5692.843481635054
Creative services,61.96096014782229,99.53930905981674,0,36.93768412607929,198.4379533337183,3.74852114373708,0,-2.332562642439294,1.415958501297786,24.07018121099134,46.43442576658809,93.33166409986094,163.8362710774404,363.6901829124565,389.861041301499
Cultural services,170.9254203726703,18.42853599290116,0,167.8184017845476,357.1723581501191,1.114695898266716,39.9569880795636,0.03971524367424262,41.11139922150456,25.80492287723082,17.19102837894371,5.775299769389337,48.77125102556386,447.0550083971876,509.1612774926783
Gambling,617.5157270607807,0.006763607831368547,0,0,617.522490668612,16.54323729482212,0,0.6429438399411135,17.18618113476323,7.625996415280609,241.371413516908,34.32842293120787,283.3258328633964,918.0345046667718,1039.842648559257
Sports & recreation,956.1142657359077,51.20513606732563,3.716572294963313,424.7612498889159,1435.797223987113,3.273912548512577,0,0.06051651325871876,3.334429061771296,24.77551473208183,78.05394147164661,42.01063217166551,144.8400883753939,1583.971741424278,1772.999880936526
Membership organisations,391.1141807682171,195.9514310808612,0.01006380449227319,0.07742285743211022,587.1530985110027,1.677970806867534,0,0.06771283140478537,1.745683638272319,0.6070180378718241,7.724251107339696,4.044072463277455,12.37534160848898,601.274123757764,736.3539453346522
Repairs - personal and household,59.67061172393848,0.02165372279564324,0,0,59.69226544673412,3.374805948186227,0.005173870690793956,0.07341660806968996,3.453396426946711,2.330299602238124,46.46366694431474,25.63038910969703,74.4243556562499,137.5700175299307,258.0234553207292
Other personal services,1353.216734479276,0.1246881445713738,0.021508982715284,0.1654728987982362,1353.528404505361,9.358254116227245,0,0.5825430662570723,9.940797182484317,8.769976616314626,72.37122587237728,22.96137761072204,104.1025800994139,1467.571781787259,1658.868723870492
Households as employers,185.1850314650301,0.0001110518030581131,0,0,185.1851425168331,0,0,0,0,2.073726719394712,1.662534492241054,0.8654203497977978,4.601681561433564,189.7868240782667,190.0000000930347
