,Households,NPISHs,Central government,Local government,Total,Gross fixed capital formation,Valuables,Change in inventories,Total,Non-resident households,"Rest of
UK
exports",Rest of world exports,Total,Total final use, Total use for industry output
"Dairy products, oils & fats processing",81.00210475764817,0.009626855789375905,0,0,81.01173161343755,0.2686659076567443,0,-18.22258593667917,-17.95392002902243,2.788141859294793,265.8836105942537,59.77837247606916,328.4501249296176,391.5079365140328,417.9975817482643
Grain milling & starch,5.363791747037733,0.007201480974104198,0,0,5.370993228011837,0.2256912108535898,0,0.07149279977919445,0.2971840106327843,0.2683131259952785,79.16274389660497,7.577458252643074,87.00851527524331,92.67669251388794,105.8668505548587
Bakery & farinaceous,440.4631367907214,0.0911417488946234,0,0,440.5542785396161,2.18134064570742,0,-1.523300347592667,0.6580402981147524,12.70598969361703,496.1134404926328,128.9883717831466,637.8078019693963,1079.020120807127,1163.879172141875
Other food,140.0928875286236,0.03242457077086188,0.09102950257943923,0,140.2163416019739,2.278001761669423,0,2.028399009742073,4.306400771411496,4.129126614425586,338.144744575224,169.9175900658798,512.1914612555294,656.7142036289149,737.1298851193219
Animal feeds,122.9916891367691,0.03196663799140735,0,0,123.0236557747605,0.7989620851712478,0,-4.139144576916949,-3.340182491745701,1.199929927593922,98.0912553860675,106.3268536407625,205.618038954424,325.3015122374388,580.9923651762745
Spirits & wines,83.4503624816503,0.07968688446839581,0,0,83.5300493661187,20.25729413169479,0,0.6727021346850096,20.9299962663798,7.756754009890532,575.9148559645862,4713.969935924729,5297.641545899206,5402.101591531704,5581.109764775974
Beer & malt,42.93744023536647,0.05428258154081178,0,0,42.99172281690728,3.538554928568252,0,1.176939328075026,4.715494256643279,4.104262219336985,176.3030402027184,357.7608470172819,538.1681494393373,585.8753665128879,624.9527991039804
Soft Drinks,227.6810684381552,0.00301689793800852,0,0,227.6840853360932,0.1707656199547147,0,1.394733470283881,1.565499090238596,19.19840136149886,166.8207166758554,16.13829262239234,202.1574106597466,431.4069950860784,490.6688441804932
Tobacco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Textiles,213.0559847605192,0.09254107783976258,0.01334264970981725,0,213.1618684880688,19.5237471262714,0,-9.367626991000902,10.15612013527049,6.86829082976009,171.7547127194171,151.6166374815936,330.2396410307708,553.5576296541101,610.5891574012807
Wearing apparel,66.71116890869115,0.02592990879529876,0,0,66.73709881748646,1.00601143194441,0,3.405747042173221,4.41175847411763,8.677830868137526,58.22100396708341,110.7974328857998,177.6962677210207,248.8451250126248,256.8055019864258
Leather goods,45.08262501057114,0.003380459786924612,0,0,45.08600547035806,0.3281836582997591,0,0.7140903178486508,1.04227397614841,8.465889605899186,29.08724511635679,76.49547554610191,114.0486102683579,160.1768897148644,164.9104285129348
Wood and wood products,75.581602047577,0.2068626095961375,0,0,75.78846465717314,2.947648637878733,0,72.98401857936204,75.93166721724077,8.151811157694702,1027.477351151752,133.8288447400147,1169.458007049462,1321.178138923876,2083.854481966239
Paper & paper products,131.8952877100299,0.05277747992933152,0,0,131.9480651899593,1.933180466143725,0.001145505696306875,-7.467220241847577,-5.532894270007545,5.47432620170884,277.6846255020465,249.9246601733509,533.0836118771063,659.498782797058,1048.990385983029
Printing and recording,26.07138941474617,0.06233879278085513,0,0,26.13372820752702,1.815095472764099,0.0003796851656341469,-4.20764884218364,-2.392173684253907,0.6020631190117209,91.17090105911393,27.90470293322394,119.6776671113496,143.4192216346227,351.462187619003
"Coke, petroleum & petrochemicals",333.5679593134124,0.142203087457099,0.08364529648144713,0,333.7938076973509,9.44130813068708,0.0002657316052460729,-195.3729410757974,-185.9313672135051,5.144325161796305,475.3678533955704,611.0515576540629,1091.56373621143,1239.426176695275,1819.754233641173
"Paints, varnishes and inks etc",1.613120734121579,0.02322330393539284,0,0,1.636344038056971,0.7789459771654116,0,-0.7352321025695516,0.04371387459585996,0.09476269423607438,7.735162081462697,16.1307143801937,23.96063915589247,25.6406970685453,37.11253330695806
Cleaning & toilet preparations,52.76465821738309,0.02685356716473206,0,0,52.79151178454782,1.314356017316397,0,-0.7694325985595853,0.5449234187568117,2.423108049067782,81.7282421186563,82.17371200555642,166.3250621732805,219.6614973765851,238.8182501831004
Other chemicals,68.53995608519442,0.02336971822908098,0.06289160805864992,0,68.62621741148214,2.352167393982264,8.385971658424076e-05,-35.26597266710893,-32.91372141341008,5.047919784180538,308.4149521866539,1480.663093888212,1794.125965859047,1829.838461857119,2174.293956191491
"Inorganic chemicals, dyestuffs & agrochemicals",13.6421374552455,0.07540432488234478,0.02447461477461068,0,13.74201639490246,2.601593287933108,0,-16.34217898009866,-13.74058569216555,0.2665059662976011,31.56072074284926,110.1323352881538,141.9595619973007,141.9609927000376,235.0987207246885
Pharmaceuticals,223.6749493322956,0.724733055916688,327.1211311819682,0,551.5208135701805,22.63406887629488,0.00439113758775374,16.89250264714849,39.53096266103113,6.064281359637664,239.2555518831169,605.5283135471361,850.8481467898906,1441.899923021102,1985.07132599389
Rubber & Plastic,88.73550961373122,0.1939154718859057,0.002884301235925851,0,88.93230938685305,13.05295949351825,0.004340808468976776,-4.028713411920976,9.02858689006625,12.64317693889904,438.6740557405536,364.5403120041364,815.857544683589,913.8184409605084,1175.19183739432
Cement lime & plaster,10.26435552869153,0.04354850465306146,0,0,10.30790403334459,1.156824423472411,0,7.565980501934312,8.722804925406724,0.7137332100865167,80.37999991703353,23.70985998923827,104.8035931163583,123.8343020751096,452.1921839810068
"Glass, clay & stone etc",95.71471817948998,0.1499489926540272,0,0,95.86466717214401,10.19199817983482,0.003975665049806515,-0.6368618421355687,9.559112002749053,2.683617766665015,120.4003883282641,92.08891845634274,215.1729245512718,320.5967037261649,533.2383921437751
Iron & Steel,5.557993924205457,0.01555164403043808,0,0,5.573545568235895,0.9940212944264879,0,-4.435973072032806,-3.441951777606318,0.7716814065274166,60.51299327217131,38.43836976945848,99.72304444815721,101.8546382387868,200.7107317077741
Other metals & casting,0.9257199574060276,0.06939250706853714,0,0,0.9951124644745648,2.272942458183339,0,0.1305884667968643,2.403530924980203,0.1084709480329321,41.33461237085389,33.6506763962258,75.09375971511263,78.49240310456739,83.6204836512054
Fabricated metal,199.1018295870943,0.2511813048362563,0,0,199.3530108919306,234.0402957597256,0.01297127143959071,-13.10730520251899,220.9459618286462,5.631293538872124,660.825782327799,561.6314443948521,1228.088520261523,1648.3874929821,2653.281925794164
"Computers, electronics & opticals",313.8827691675127,2.285528301164873,0,0,316.1682974686776,308.9684472409307,3.040106381928848,15.09626194586699,327.1048155687266,9.859399351855203,1036.268630765361,1097.370781873498,2143.498811990714,2786.771925028118,3642.401473337067
Electrical equipment,98.78500765218463,0.182826969331803,0.02840449931886536,0,98.9962391208353,34.6074304781556,0.02633582322120199,0.7567452822061094,35.39051158358291,3.020180478053428,191.8103090728318,294.942733853349,489.7732234042342,624.1599741086524,732.1458358772119
Machinery & equipment,98.09721451280426,0.7946413594389107,0,0,98.89185587224317,251.4299680507422,0.004487341962832761,3.382493652702071,254.8169490454071,6.790449101461588,509.4744900753599,1468.256493478123,1984.521432654945,2338.230237572595,2670.132134661613
Motor Vehicles,106.0762219239922,0.4880844660749327,0,0,106.5643063900671,44.89416867992971,0.0009725016563049755,3.276792366390371,48.17193354797638,1.220611815255224,291.1724031674991,124.2223582516442,416.6153732343984,571.351613172442,601.612356736415
Other transport equipment,62.7705649135121,0.3321392486532464,0,0,63.10270416216535,210.9290429880085,0.002238878039777804,-17.53754461129981,193.3937372547485,1.880218749880686,826.3396241109339,819.0596942973827,1647.279537158197,1903.775978575111,2263.125897723289
Furniture,63.85579837218472,0.03544524687273155,0,0,63.89124361905746,25.30204419540106,9.01795924133101e-05,0.4839466710325347,25.78608104602601,1.23887731759782,36.66587662095638,15.3114310268178,53.216184965372,142.8935096304555,159.9075373536731
Other manufacturing,121.9751589415273,0.5787927742774271,0.6664150093701007,0,123.2203667251748,28.10672966366297,0.008403440482922775,2.080204592204304,30.1953376963502,5.64844051648279,176.2043137752472,691.0152422980292,872.8679965897592,1026.283701011284,1117.541685590884
Repair & maintenance,30.64701719010461,0.685444926348783,0,0,31.33246211645339,135.2950238432027,0.002008597547411578,-0.0631156608205235,135.2339167799296,1.579877382125779,743.433599598191,100.4696634779547,845.4831404582715,1012.049519354654,2102.279047658734
Electricity,2507.507191111464,0.4304431488500047,0,0,2507.937634260314,47.91467731348187,0,-30.85198381485256,17.0626934986293,102.0077954412826,2891.282849294415,25.8646123169247,3019.155257052623,5544.155584811566,11812.49084509678
Gas etc,1119.214917903251,0.04981482877822579,0,0,1119.264732732029,10.64385201418854,0,-13.38405934710891,-2.74020733292037,44.32427362604054,2498.613670834608,8.338486659008215,2551.276431119657,3667.800956518765,6759.323169815463
Water and sewerage,732.4419166346895,0.1680023537846638,0,0,732.6099189884742,19.95002448507426,0,-2.895499007229262,17.054525477845,15.05847503586256,529.5624749870271,14.02611169678527,558.647061719675,1308.311506185994,1954.921747840762
"Waste, remediation & management",82.04421386390428,1.271320592932398,0,974.3527532796764,1057.668287736513,14.35297562421587,0,3.578574648655142,17.93155027287102,17.28000817290626,486.8042686289622,401.8571131452856,905.9413899471541,1981.541227956538,2861.1236674577
Construction,388.7073070659693,2.182469180543483,0,0,390.8897762465128,12155.66055132553,0,375.994969339853,12531.65552066538,69.52170765237636,2030.577659943675,543.2954839729198,2643.394851568972,15565.94014848087,24294.35572434632
Wholesale & Retail - vehicles,1607.426768117633,0.5314051693423155,0,0,1607.958173286975,442.9879966406202,0,0.1281125597106327,443.1161092003309,44.05937032873668,210.6022754107708,26.63609496920821,281.2977407087157,2332.372023196022,3334.821611309486
Wholesale - excl vehicles,1046.129458963572,1.511957554096514,0,0.1105431228304904,1047.751959640499,412.5761917851056,0,0.3163531991395284,412.8925449842451,60.5917274720239,2360.699019377826,2689.832481650085,5111.123228499935,6571.76773312468,10036.14408546935
Retail - excl vehicles,8014.506995636351,3.802783075867411,0,18.7262846459543,8037.036063358173,31.19140611547136,11.27502082251837,0.03849935455726496,42.50492629254699,485.6115855706891,79.9878928263426,40.72609253870707,606.3255709357388,8685.866560586459,10471.3363981836
Rail transport,670.1962676092394,0.03461570234540823,0,0,670.2308833115848,0.3460466986817924,0,0.001025748718159295,0.3470724473999517,38.77822395210124,84.17662289260012,3.344713356999663,126.299560201701,796.8775159606857,1090.477595626632
Other land transport,569.2426015967728,0.2378196143867634,0,0,569.4804212111596,1.806268292817561,0,0.006988118006235973,1.813256410823797,91.42274376919539,1032.071172640306,330.607590957357,1454.101507366858,2025.395184988842,3722.062132537505
Water transport,225.818200139142,0.03324239533536371,0,0,225.8514425344774,0.5544261510375843,0,0.01233312272348139,0.5667592737610657,31.50245250192974,136.9751966384135,45.76205777734317,214.2397069176864,440.6579087259249,564.3089543771051
Air transport,619.5869711285637,0.1199144062982241,0,0,619.706885534862,0.05439842863697777,0,0.0001625651665179888,0.05456099380349576,51.44743228636153,383.8926000466913,10.37601315788006,445.7160454909329,1065.477492019598,1372.041345461468
Support services for transport,236.5646795240607,0.7509693111430237,908.1554463889998,0,1145.471095224204,22.19846682371568,0,0.5846663061445687,22.78313312986025,30.49973033980943,918.4707546672041,816.2118983586425,1765.182383365656,2933.43661171972,4922.988533343411
Post & courier,59.70022232785829,0.07095288482316917,0,0,59.77117521268146,1.39582686842184,0,0.015449475436533,1.411276343858374,28.10655311606575,105.9870434682249,151.1369801416519,285.2305767259425,346.4130282824823,1143.698345295412
Accommodation,671.8787769627088,0.4968768746139795,0,0,672.3756538373228,2.696582338060772,0,0.001002155479464799,2.697584493540237,2291.438985010285,7.185257258065906,3.892743057184056,2302.516985325535,2977.590223656398,3106.779855077266
Food & beverage services,4659.863275242852,0.9961682435439223,0,0,4660.859443486396,2.367378246834025,0,0.0006368286119154278,2.36801507544594,755.4585138194664,14.58564479555676,5.345758810470976,775.3899174254941,5438.617375987336,5945.542515368286
Publishing services,61.51173047233358,0.1150833334972249,8.103078136835235,0,69.72989194266604,61.4787290787935,0,-1.579930858497551,59.89879822029595,4.961495112509722,160.4890662842095,69.11541525160027,234.5659766483195,364.1946668112815,403.7539638070347
Film video & TV etc; broadcasting,172.4792636752998,0.2761032759419006,281.9127385011992,1.717364772211735,456.3854702246526,19.85538857990663,1.034018436258799,2.639023655229916,23.52843067139534,35.37976507840406,174.7051781201926,86.56004235618701,296.6449855547836,776.5588864508316,898.0875994221607
Telecommunications,1197.019459236489,0.2638708161864211,0,0,1197.283330052675,25.2210120664254,0,0.08238571022465054,25.30339777665005,72.67593892929635,799.9833210272272,310.2995207593402,1182.958780715864,2405.545508545189,3891.482138398415
Computer services,151.8278663648869,6.308386779280843,0.5418059255784957,3.934798030560919,162.6128571003072,471.6708920089764,0.2724074273938002,1.464947853726976,473.4082472900971,11.04104701722076,1981.443820009431,1178.633202647325,3171.118069673977,3807.139174064381,4677.918955409144
Information services,7.257525310319427,1.537022235104322,0.197949291699808,1.773462575403193,10.76595941252675,24.48049688108469,0,0.03967886268277061,24.52017574376746,0.7039759664239765,152.0719518323397,201.3696337936645,354.1455615924283,389.4316967487225,505.7546178038526
Financial services,2314.189883717635,5.830044337826249,0,0,2320.019928055461,73.30795085784986,0,0.6299957888829272,73.93794664673278,3.312561322055461,5739.576912105433,721.4856816071485,6464.375155034637,8858.33302973683,13078.80052392154
Insurance & pensions,2098.563342571349,13.35071623010408,0,0,2111.914058801453,7.467097565805249,0,0.02231479823235276,7.489412364037602,0.3487930970100941,1393.130833737187,1984.734521258264,3378.21414809246,5497.617619257951,7468.484013128642
Auxiliary financial services,657.2196233213294,0.9391748913826485,0,0,658.1587982127121,22.3715606565664,0,0.02847605002616543,22.40003670659257,2.026687782606946,1225.067997116555,1788.156080259615,3015.250765158777,3695.809600078082,6058.60234828529
Real estate - own,3495.44823206116,104.9081205021653,0,0,3600.356352563325,0.9491928948477325,0,0,0.9491928948477325,0.0707308743109715,492.1669516801513,203.3917236056462,695.6294061601084,4296.934951618281,6624.598928765568
Imputed rent,16275.00000440891,0,0,0,16275.00000440891,0,0,0,0,0,0,0,0,16275.00000440891,16275.00000440891
Real estate - fee or contract,62.58301883973355,1.73265836457618,0,0,64.31567720430974,447.3730690215235,0,0.01250525887757805,447.3855742804011,0.2522548777751199,99.04156291805815,63.15768841489724,162.4515062107305,674.1527576954413,785.4122743410949
Legal activities,56.8632160191268,10.35681316731094,0,0,67.22002918643773,182.6579401231503,0,24.38146969891912,207.0394098220694,3.50342979675566,250.6133785220344,144.6782077719481,398.7950160907382,673.0544550992454,1665.788138919805
Accounting & tax services,6.655923509048875,0.1191493834257582,0,0,6.775072892474633,4.624680646630003,0,0.01729271226258132,4.641973358892585,0.9458168956249935,383.1156395793542,195.6211393659262,579.6825958409054,591.0996420922727,1696.160072655553
Head office & consulting services,34.04110420224399,3.631036967901641,0.7540445676687517,6.755618115444406,45.18180385325879,23.20109570654389,0,0.1956518092499503,23.39674751579384,3.219604863764751,952.7306697245108,524.2107749635669,1480.161049551843,1548.739600920895,2627.477417295017
Architectural services etc,159.8876830561993,3.840540633496499,0.04837583929395887,0.8227582930414872,164.5993578220312,582.0224109404223,0,93.38281235925685,675.4052232996792,15.7876853124331,4095.85130577387,2835.296867097604,6946.935858183907,7786.940439305617,9426.93197537655
Research & development,106.7550636420775,29.8130469521284,12.98990473219845,4.25977932428256,153.8177946506869,718.0130515371656,0,0.7873119480765765,718.8003634852421,3.419628672220756,329.4564019199885,562.2484990279028,895.1245296201121,1767.742687756041,2078.525109671754
Advertising & market research,5.757984724256945,0.3097983310155761,0.6145449766557537,0.2939365865201808,6.976264618448456,2.904357398538121,0,0.00850287778958689,2.912860276327708,0.353241039056526,103.749070715443,96.52862272184639,200.6309344763459,210.5200593711221,444.3460307087242
Other professional services,56.66965548700081,0.3327952260684708,0.02540707169381962,0.2276264310554167,57.25548421581852,7.868080548775858,0,0.06046121325777725,7.928541762033634,1.951982991743798,324.043609668498,229.2618872940029,555.2574799542447,620.4415059320969,1104.876466083677
Veterinary services,285.418007889155,68.12470799717485,0,0,353.5427158863299,1.799274775080108,0,0.004596578828567176,1.803871353908675,0.2779633942803078,2.345466837833973,2.529793923328432,5.153224155442713,360.4998113956813,422.1032349317672
Rental and leasing services,378.0222634826865,1.199718545566486,0,0,379.221982028253,32.45871571313867,0,0.06725856037247661,32.52597427351115,68.16338591807278,500.9862645587035,329.5770874344029,898.7267379111792,1310.474694212943,2178.17196457601
Employment services,30.71092872336578,0.6326619335369954,0.06410686194728248,0.5743446693532918,31.98204218820335,3.657177742464303,0,0.07286185198072087,3.730039594445024,2.705957812951482,535.1161266564741,187.9403043387487,725.7623888081743,761.4744705908226,3011.665965455749
Travel & related services,568.3164577675898,0.1615742052285906,0,0,568.4780319728184,1.712521574082748,0,0.001814389510371999,1.71433596359312,52.09166095194426,138.5352488014756,5.613461360293271,196.2403711137131,766.4327390501246,936.9185161454315
Security & investigation,12.04148481257112,0.7287111241464681,0,0,12.77019593671759,20.26137411920683,0,0.01134234489171465,20.27271646409855,0.568259112546885,91.03910669651188,23.66070869484935,115.2680745039081,148.3109869047242,436.057000472233
Building & landscape services,124.1150934576021,65.11401004813855,0,0,189.2291035057407,5.248754411895385,0,0.088386987760456,5.337141399655842,4.468240334025382,710.5017454197035,32.02175140266574,746.9917371563946,941.5579820617911,2412.735539706106
Business support services,85.99872637444204,1.120866976354432,0.07638039514373376,0.684305415385586,87.8802791613258,17.2245676265797,0,0.08571298398504609,17.31028061056474,9.342330960074008,1583.656116251522,284.1627261933569,1877.161173404953,1982.351733176844,2377.348577052817
Public administration & defence,208.6597851641493,2.162056493015698,14972.21315550786,4723.065951397683,19906.10094856271,230.949420052007,0,0.6056883751063453,231.5551084271133,0.01750042692652292,121.2707132038517,95.30027022523143,216.5884838560096,20354.24454084583,21842.81908808655
Education,1040.550323466207,2644.79374190624,633.4817013420067,5675.474157475257,9994.29992418971,608.3490181921452,0,0.1739933307560418,608.5230115229012,298.514951197138,749.9254947684781,1496.794477192982,2545.234923158599,13148.05785887121,14907.18335544197
Health,884.5987659048234,279.6606639308591,18243.80774750532,0,19408.067177341,77.44886225103483,0,0.0515155931365773,77.5003778441714,8.85352433692847,162.9192436999505,146.7065635335902,318.4793315704691,19804.04688675564,20011.79510683814
Residential care and social work,1469.002367339567,1118.364576314106,0,4041.892834996564,6629.259778650237,8.168592081392983,0,0.1281029029899368,8.29669498438292,15.88779598866916,39.50890561643723,15.49616389936264,70.89286550446903,6708.449339139089,7747.088438459231
Creative services,23.3991276650835,205.9936810872493,0,42.66563350566001,272.0584422579928,1.61790800315799,-15.37079467309817,0.008476294924257237,-13.74441037501593,47.88750643292865,63.85731341494353,129.7700437391851,241.5148635870572,499.8288954700341,515.1369026068111
Cultural services,129.7928528650611,21.14013887345603,0,180.487385728534,331.4203774670511,1.599377748484124,108.6707305141159,0.02332042963822856,110.2934286922382,53.48614199126023,14.54846650368699,5.771275744787033,73.80588423973425,515.5196903990236,577.9876695224024
Gambling,526.5904248668583,0.1235088503376573,0,0,526.7139337171959,24.50817577766917,0,0.2416292863345953,24.74980506400377,13.74952226486882,544.5340709559118,78.55108169818804,636.8346749189687,1188.298413700168,1420.066975046169
Sports & recreation,1204.419813892275,66.90685886212239,3.413524683400476,402.2627360678839,1677.002933505682,25.51203218683144,-0.06920532690182389,0.037751079156835,25.48057793908646,48.26697421462543,85.66685672407873,82.84542579661506,216.7792567353192,1919.262768180088,2159.686653387357
Membership organisations,465.1018534027305,352.4102052665608,0,0,817.5120586692913,1.110530359869337,0,0.00273211558095388,1.113262475450291,1.39762054879274,7.736523458820822,4.620876526509592,13.75502053412315,832.3803416788647,1052.32056102696
Repairs - personal and household,76.84665244038564,0.08152424379890466,0,0,76.92817668418455,3.20040236933371,0,0.004833039115213206,3.205235408448924,4.379623316007105,29.89114760645393,34.30474534917892,68.57551627163997,148.7089283642734,315.7080472786907
Other personal services,1903.668188836791,0.4211578610653791,0,0,1904.089346697856,12.38253507012263,0,0.2866824420922567,12.66921751221489,18.36925321080966,91.30831867274108,30.01908955728824,139.696661440839,2056.45522565091,2351.788896498474
Households as employers,140.1338427796023,0.0008860251872932946,0,0,140.1347288047896,0,0,0,0,3.74394177646418,2.642506508470267,1.330873481760718,7.717321766695164,147.8520505714848,148.0000000423283
