,Households,NPISHs,Central government,Local government,Total,Gross fixed capital formation,Valuables,Change in inventories,Total,Non-resident households,"Rest of
UK
exports",Rest of world exports,Total,Total final use, Total use for industry output
Other land transport,529.4394951862128,0.01896206469769722,0,0,529.4584572509104,2.190800636507612,0,0.01847848396164413,2.209279120469256,72.79464486231328,396.8789480884515,115.6975054361022,585.371098386867,1117.038834758247,2496.853858995288
Water transport,109.4062474744136,0.002370643486652005,0,0,109.4086181179002,0.8325045009595687,0,0.009154599675684404,0.8416591006352532,19.35100786041929,35.9266830888984,118.7884458316407,174.0661367809584,284.3164139994939,400.989023226491
Air transport,269.1276196808118,0.01602321163152104,0,0,269.1436428924433,1.975344585144849,0,0.03448885263676973,2.009833437781619,30.64978296378922,286.1895787041396,58.49830776170229,375.3376694296311,646.4911457598561,915.929512552863
Support services for transport,120.6376693636752,0.04869671274970719,345.5717990833997,0,466.2581651598246,9.471757724212123,0,0.1117953668986078,9.583553091110732,14.30733598185318,540.0460624258943,306.4886931719329,860.8420915796804,1336.683809830616,3060.705791743353
Post & courier,54.05863318286934,0.0242962695592953,0,0,54.08292945242863,3.309821808471404,0,0.05833363692822781,3.368155445399632,19.503592110891,124.3255265928932,70.04591509058174,213.8750337943659,271.3261186921942,931.4684059362113
Accommodation,482.3622484105074,0.0328458875253613,0,0,482.3950942980327,0.6744885586879683,0,0.008682426306365551,0.6831709849943338,1106.625236433313,3.463444071431808,1.337532555181955,1111.426213059927,1594.504478342954,1743.537098933705
Food & beverage services,3164.307506657442,0.07895238251126327,0,0,3164.386459039953,0.7480434760066805,0,0.008918386516247023,0.7569618625229275,482.3178657840122,9.510988221593037,2.838493018225119,494.6673470238304,3659.810767926307,4085.225095086728
Publishing services,232.5609965566008,0.007993324893377608,14.69275336441324,0,247.2617432459074,98.6550727479322,0,0.1380753822120129,98.7931481301442,11.4954540499846,217.961221728167,52.98289974564549,282.4395755237971,628.4944668998487,778.9671980077809
Film video & TV etc; broadcasting,86.71483255802178,0.2188154993988402,155.9135273127124,2.122477868444313,244.9696532385773,11.43871885074101,0.2724138748273206,0.02567002841189603,11.73680275398022,21.98660946014094,104.1938753749029,22.1908771077389,148.3713619427828,405.0778179353403,455.1331592320018
Telecommunications,879.3875187605606,0.04521510128567931,0,0,879.4327338618463,28.48190245856271,0,0.3454874889016312,28.82738994746435,48.89702025916628,206.6254100854766,177.3769156169471,432.89934596159,1341.159469770901,2451.305499612276
Computer services,127.8080299394195,1.420331447808208,0.5073315944539969,3.422492246238229,133.1581852279199,498.8045978633846,0,6.920122126639871,505.7247199900245,6.703007934268967,510.3571595650009,358.5466221681411,875.606789667411,1514.489694885355,2449.334641599242
Information services,2.188870720995802,0.2390515513681994,0.08076210930430051,0.6346844749660503,3.143368856634352,6.31081898784748,0,0.4620751138606218,6.772894101708101,0.2028354902324867,52.63385687402051,14.93384490763513,67.77053727188813,77.68680023023059,205.6173171976972
Financial services,1168.330085465957,0.2208964684965924,0,0,1168.550981934453,24.48795015091455,0,0.4209116758581349,24.90886182677269,1.805909129851953,1850.746486354386,739.8089323200743,2592.361327804312,3785.821171565538,5445.162950652794
Insurance & pensions,1577.667090100785,1.746296535543716,0,0,1579.413386636329,32.80412811254478,0,0.5820090596741465,33.38613717221893,0.4612943264779694,2068.475225769049,1891.902018101,3960.838538196527,5573.638062005075,6931.951209770047
Auxiliary financial services,67.39169415282855,0.02647001547285706,0,0,67.4181641683014,12.22646779804656,0,0.2417495775872735,12.46821737563383,0.7574731637146962,859.5531950293714,254.1760803383125,1114.486748531398,1194.373130075334,1457.014227290573
Real estate - own,1733.522280853537,7.218995240929637,0,0,1740.741276094466,0.805456461781304,0,0.006645792302815023,0.8121022540841191,0.03043730513384191,354.1756680672221,80.40791012679168,434.6140154991476,2176.167393847698,3462.640125272464
Imputed rent,9376.000003426569,0,0,0,9376.000003426569,0,0,0,0,0,0,0,0,9376.000003426569,9376.000003426569
Real estate - fee or contract,17.34165077706653,0.05610653829313048,0,0,17.39775731535966,281.0444552710528,0,0.0009261842215650333,281.0453814552744,0.09101384190262367,47.706401250704,8.773567095648973,56.57098218825559,355.0141209588896,407.0473131437755
Legal activities,43.39331519485931,1.543913368678781,0,0,44.93722856353809,149.6720059030766,0,1.732481086711724,151.4044869897883,3.25465910831984,160.5184071666171,49.31646541144848,213.0895316863854,409.4312472397119,1239.990465411757
Accounting & tax services,5.390294981133528,0.05554626961450721,0.01590509412378345,0.1249932226906508,5.58673956756247,7.84015143421483,0,0.08434454232718888,7.924495976542019,0.4596238792931677,100.4180889221074,75.75067723726566,176.6283900386662,190.1396255827707,861.2155435220917
Head office & consulting services,13.40469385990933,1.123285478581287,0.3733558950653354,2.934088674457195,17.83542390801315,28.22882080264471,0,0.2544944927010337,28.48331529534575,1.821310602948064,291.9157535011011,148.9379153866663,442.6749794907155,488.9937186940743,1203.602827136667
Architectural services etc,73.22671496397832,0.2758608782117948,0.03337564235941348,0.3997211411096384,73.93567262565917,501.597836842664,0,5.879443131451997,507.477279974116,4.79025834322376,777.7657094946371,541.7840435919084,1324.340011429769,1905.752964029545,3184.813856470129
Research & development,89.87674164820868,4.578941190134449,9.657704340969277,7.092153272465891,111.2055404517783,172.0639627338538,0,0.8825396438078356,172.9465023776616,2.950282644714564,174.5583838867384,110.1705263516561,287.6791928831091,571.8312357125491,785.3286088421843
Advertising & market research,3.379786939450932,0.06596342268840141,0.04581591680649606,0.146877039278107,3.638443318223937,1.531259731077019,0,0.02047422532634649,1.551733956403366,0.1781411402270306,118.6231796473676,18.28908844855798,137.0904092361526,142.2805865107799,274.9911910154461
Other professional services,28.310744348135,0.3688471478431421,0.05256570177828104,0.4130976162183242,29.14525481397475,3.099096580899297,0,2.783583486839692,5.882680067738989,0.7641896623387552,272.4469287378273,81.03385665242246,354.2449750525885,389.2729099343023,554.8480524035558
Veterinary services,58.8737301180669,34.2636654259068,0,0,93.1373955439737,0.5307626075972007,0,0.0033723699721694,0.5341349775693701,0.1118263685524723,1.404346746754492,1.128313397775569,2.644486513082533,96.3160170346256,110.02500495481
Rental and leasing services,163.6513792894449,0.03635406056790364,0,0,163.6877333500128,5.544144285427898,0,0.09514568224503228,5.639289967672931,39.29258368860415,231.5802889093192,136.4873839786904,407.3602565766137,576.6872798942995,1050.764036096696
Employment services,18.13922378907066,0.4911840005174041,0.1580868293352076,1.242355569213954,20.03085018813723,5.559187584488434,0,0.09796977422437207,5.657157358712806,1.574641771674758,340.0218086584876,93.95666191115006,435.5531123413124,461.2411198881625,1474.964180004419
Travel & related services,512.1440033069347,0.03069323297053506,0,0,512.1746965399052,1.841412238502549,0,0.02888442562312757,1.870296664125677,28.30918052303908,493.397408773858,2.248612714684926,523.9552020115821,1038.000195215613,1398.094945964798
Security & investigation,13.8634159124711,0.00714986483688152,0,0,13.87056577730799,1.063020217648759,0,3.469688038504211,4.532708256152969,0.4698099701850719,74.25028347142658,5.017279983267652,79.73737342487931,98.14064745834027,350.3154333240079
Building & landscape services,53.10426936603336,20.44839554882056,0,0,73.55266491485392,6.791442423807073,0,15.13109386639615,21.92253629020322,1.76512501874341,144.1050688680878,26.27560102883618,172.1457949156674,267.6209961207246,1051.302756051376
Business support services,24.30176763730464,0.6163451385023906,0.1041648284705669,0.8185992173467173,25.84087682162431,8.688545779381132,0,0.1769007413432156,8.865446520724348,1.976406559407471,414.7683617036905,128.2923078868744,545.0370761499724,579.743399492321,916.1913953554522
Public administration & defence,202.5947740392638,2.02558557914176e-06,6976.581170715965,3927.84252275928,11107.01846954009,197.1807383463064,0,0.5654482945759753,197.7461866408824,0.01301759154939918,51.16084063960979,39.34425252030409,90.51811075146327,11395.28276693244,12289.47066902258
Education,430.4297041715245,1412.476575909456,482.3909011400795,3790.249633501335,6115.546814722395,340.881464719488,0,6.256932124954633,347.1383968444426,166.0774684598676,361.2856143002044,377.9638717866542,905.3269545467263,7368.012166113564,8483.88124280088
Health,438.1826174789156,132.9951271341079,8856.027650332237,0,9427.20539494526,14.87600482824242,0,0.1057728486189579,14.98177767686138,1.393718834857073,20.42042837122198,11.21414807405002,33.02829528012907,9475.21546790225,9565.83283556419
Residential care and social work,622.9626916905956,286.2998680901089,0,2926.459089276343,3835.721649057047,3.835703005783002,0,0.04961516239068613,3.885318168173688,5.181760545574533,13.77324365549537,5.953970005661972,24.90897420673188,3864.515941431953,4515.424087636056
Creative services,15.87684214368934,37.50047034168097,0.0463131001085017,26.9821557004707,80.40578128594952,0.9439289837385036,0,0.008937001475134179,0.9528659852136379,25.17419156688357,55.9927262550631,49.06701753965613,130.2339353616028,211.592582632766,218.4050389105763
Cultural services,124.9804566252343,15.68943690524438,0,164.9280203450631,305.5979138755417,1.676193272214161,21.26871517362127,0.02606067281452451,22.97096911864995,25.55096381241042,18.09979751669727,7.105187536281293,50.75594886538899,379.3248318595807,440.2574558967207
Gambling,498.6351979610008,0.01328678947789487,0.07339519667212466,0.08305648441086977,498.8049364315617,15.05738628133387,0,0.2554705450671225,15.31285682640099,8.63134072342388,67.50738491257437,23.84085273633354,99.97957837233179,614.0973716302944,699.6555286262227
Sports & recreation,731.5992700777105,14.27108263354303,2.117679369739115,264.1083115990993,1012.096343680092,4.514761113074711,0.01798903175754383,0.0921121123513689,4.624862257183623,25.25904194605699,72.51905595089339,23.64128874860513,121.4193866455555,1138.140592582831,1277.283895953212
Membership organisations,308.2513228684011,205.5040361050933,0.0269543933145893,0.2118262526358702,513.9941396194449,1.985711384574197,0,0.06801916708874424,2.053730551662941,0.6981442553944691,5.422231325316762,2.473604283096444,8.593979863807675,524.6418500349156,648.6679990395825
Repairs - personal and household,44.20473304746557,0.002266939447359689,0,0,44.20699998691293,2.406272187383224,0.001992899261450635,0.04055379874637206,2.448818885391047,1.87181750635362,38.63106418207472,14.34145153232031,54.84433322074864,101.5001520930526,203.9342584960873
Other personal services,1185.858800310183,0.4214354710828991,0.02667623940972493,0.209640327000825,1186.516552347676,8.129839913615765,0,0.4539799009985767,8.583819814614342,10.57404496341445,46.41421314103435,15.72833911268248,72.71659721713128,1267.816969379422,1474.893219245599
Households as employers,101.5032315321632,0.0002120355111322116,0,0,101.5034435676744,0,0,0,0,2.090402552996559,0.804265287359744,0.4061173932774991,3.300785233633802,104.8042288013082,105.0000000399783
